x1,x2,theta
0.2865615,0.35379493,3.8422146
0.14634103,-1.4354144,4.817489
0.49487334,0.6004736,5.2789087
-0.018069802,0.43947202,1.471701
-0.1021485,0.7288096,3.0682597
-0.36866948,0.77384883,3.1478074
-0.8680502,1.2442818,2.185193
0.6813428,1.2319645,1.0262032
-0.73725414,0.36502483,3.9015417
-0.7995448,-1.1379626,4.4911733
0.07900499,-0.6388247,3.1510596
1.0890615,-0.17805147,3.6364539
-0.04948735,0.46555826,0.4971611
0.1891231,-0.88248247,2.7672014
-0.4662405,-0.18725522,3.923574
0.0019326144,-0.567199,0.4403023
-0.46957216,0.09099857,3.4885006
-0.76673126,-1.1906132,4.1083207
0.9283923,0.96646076,1.1504242
-1.2057111,0.9117845,5.719069
1.006163,-0.09942758,0.6380952
-0.4574674,0.0931977,4.5446076
1.375399,-0.17514719,3.1938882
-0.63497835,-0.85395294,4.80583
0.2882644,-0.73972625,0.101027764
0.29023996,0.79291457,2.1981387
-0.27379775,0.4107733,2.1681778
-0.2568049,0.34852237,4.506101
-0.16285613,-0.49021986,4.0716615
1.1671804,0.5202471,0.7604897
1.4829679,0.13775322,3.3472304
1.0262343,0.5048382,1.1047561
-0.46867508,-1.4276181,4.3711677
0.38094267,-0.17627512,2.304893
-0.6757921,-0.27701458,1.6501414
-0.3300708,1.1107354,2.4498606
-0.88102996,-0.34792644,4.5082145
-0.20460543,-0.40649462,0.012100322
0.3003821,-0.90303665,5.8733273
-0.46087292,0.10769161,1.7331512
0.9867658,-0.009042848,3.9969656
-0.33207157,0.3870638,2.4490638
-0.14629267,-0.56133425,1.5766847
-0.07871672,-0.67400205,6.1741004
0.29935858,0.96301585,2.0814166
0.5829988,0.19187425,2.0991278
0.25866255,-1.4668106,4.965997
1.0783925,-0.7260071,2.8812196
-0.40625152,0.08067684,2.5888574
0.12039287,-0.29903015,4.793356
-0.3508321,-1.1375711,5.082565
0.10177954,-1.2986699,1.9475609
0.9253015,0.081242956,0.97099453
1.0460149,0.3821348,4.0831647
1.0484564,-0.7508198,5.8799214
-0.40987265,-0.2855561,3.774628
0.21430933,0.4300291,3.0448837
-0.46881768,0.09568284,1.9821643
-1.3299941,0.007297919,0.25426894
1.2968328,0.040033348,0.29623243
1.0003133,-0.1117601,0.61680484
0.25056052,-0.39426255,1.246705
0.3770565,-0.92769516,2.7115998
0.25962198,0.48569542,6.022969
-0.013529056,0.59061736,0.34945363
1.4895052,-0.23376432,2.8681064
-0.009550244,0.550374,0.092063196
-1.1458197,-1.077729,0.647753
-0.31690344,-1.2084777,1.8505362
-0.5049785,-0.38574642,2.4581163
1.0721227,-0.35294053,3.3736372
-0.5064254,0.09436433,3.2689848
0.61920565,-0.2538205,0.8584106
0.6839681,-1.1599121,2.458102
0.59511834,1.1038548,1.5013268
-1.2060313,0.79224515,5.662099
-0.67036724,-0.3209637,4.5918665
-1.2952813,-0.80216897,3.5904162
0.30885282,-1.0274982,5.614857
-0.19170941,0.37318847,1.2008344
0.489188,-0.9647621,2.7773888
0.8693479,0.3743012,1.3570255
0.41212708,-1.511088,4.8883944
-0.33428544,-0.5384509,2.4650648
-0.01095159,1.0673807,5.40842
0.54182583,-0.12065443,4.608337
-0.29539672,-0.3538476,3.3484397
-0.64629656,0.05851908,4.5841966
-0.23921153,-1.2264642,1.7752495
1.1916577,-0.48197535,3.1344678
-1.3482624,0.29140776,3.14041
-0.9399022,-1.0462521,1.1319902
0.68048173,-0.32689294,0.9427241
0.21225865,-1.3652362,1.9333072
-0.38440722,1.1487925,2.4507449
0.7179605,0.8181902,1.5852433
0.9385042,-0.013588763,4.020937
-0.08057526,0.4641739,4.597563
-0.14066154,-0.40038246,4.0185127
0.8275139,0.36076796,1.4196936
0.12573119,1.4378027,1.5281621
-0.52286834,1.2642878,2.1867864
0.68660223,0.27843708,4.845685
0.8881765,0.9418555,1.207911
-0.6225438,-0.9081684,4.809485
-0.80310065,0.5071806,0.3176756
0.25663042,-1.075803,5.60215
-0.5013664,-1.2453843,1.4447314
-0.62351847,0.68418944,3.2232878
-1.0875099,-1.0130028,4.029185
-0.62372893,0.28072402,4.2553477
0.37209213,-0.09842243,0.13298221
-0.91456056,0.5273934,3.326322
-0.16181746,-1.1688175,5.211854
0.5798227,-0.4792718,0.4564323
0.48826885,-0.91257,5.922876
0.20042299,-1.3800465,5.0265865
0.9055395,1.0124998,1.0053087
-0.031598635,1.4768541,4.7363467
1.0765723,0.58809525,1.0549432
-0.7513627,-1.3733326,4.031195
-0.5002952,-0.8134653,1.8136784
1.156484,-0.22277138,3.5212245
-0.29121304,0.22217868,5.1459703
0.17542952,-0.51285946,5.300441
0.08859159,-0.49059942,0.42032197
1.2962288,-0.44626603,3.0746949
-0.42632633,0.7783068,6.093726
1.0214891,0.29336205,0.9630115
0.28950152,-0.67842406,6.275127
0.22195913,1.1543111,1.9199276
-0.6606947,1.226218,2.1875045
-0.39233056,0.39942327,3.782794
0.41425657,0.542084,2.2590127
-0.44079638,1.2079699,2.4000766
-0.7839615,-0.38616037,4.586587
1.3243071,-0.2842627,0.046291318
0.08417154,0.4530381,1.0277777
0.924824,0.69095767,1.0819651
-0.17308925,-0.9835514,2.3285873
0.19855422,0.4828672,0.93898016
-0.32745636,-0.47149527,5.919633
0.37725595,0.35609844,1.0312561
0.8939851,0.30373874,4.475735
-0.34685856,1.1726422,5.5039916
-0.12979965,0.41077304,1.4109265
0.62978107,1.3488859,1.0168039
0.08809837,-0.5552692,1.5409422
0.6520146,0.18343881,4.8531857
-0.5866478,-0.71731883,1.9018935
-1.0979587,0.18187496,3.5290232
0.015799202,0.8501353,2.588837
-0.09259945,0.46072328,0.7758662
1.0026991,-0.4134309,3.3376396
0.15420747,-0.5049558,0.1942422
-0.14350882,-0.4098563,0.8342328
0.51156014,-0.11844302,1.8572081
-0.41402784,0.42110395,0.6906543
0.774937,-1.2781565,2.3083303
-0.23035224,-1.2731606,1.7019694
-0.061815884,-0.3860206,4.560646
-0.12955464,-0.55491275,1.8263476
-0.9917567,0.98988473,5.628892
-0.6723559,0.88085824,6.1006603
0.9226243,0.8361732,1.2518789
0.59642404,-0.80112535,6.1227612
1.3810601,-0.36236012,5.9822693
0.15335763,1.3173722,4.7582574
-0.5471124,0.61504096,0.21448205
0.7712648,1.1955467,1.3782796
-0.0512721,0.8657328,6.0508924
-0.77654135,-0.92351454,1.2708069
-0.7641016,-1.3010392,1.0273043
-1.0013833,-0.583732,4.2506123
0.9750656,1.1949009,0.8302821
0.6801117,-0.6318431,0.2887041
-0.23150341,-0.4419966,0.94544864
1.3642617,-0.39661574,2.8990443
0.93635577,0.86435694,4.2502413
-0.7670884,-0.8952398,4.4987454
0.61617947,-0.17264734,4.257659
-0.057638597,0.446812,4.5232167
-0.30887178,-0.4794956,5.660873
-1.174642,-0.9460598,0.66410995
-0.44919088,0.22890449,2.2667208
-0.40449136,0.09637376,5.8330226
1.2560334,-0.09140183,3.5152411
-0.37302953,1.4088645,4.8643456
-0.19827612,1.1826273,2.116669
1.0343133,0.5981931,4.0805697
-0.796526,-0.5665064,4.5033712
0.5606575,-0.82810843,3.0153632
-0.5644238,0.74327546,3.2166178
0.061885558,-0.5282013,1.6341926
0.111254625,1.1822064,1.9947121
0.22289841,0.8366922,5.639954
-1.3460284,0.5942174,2.732795
0.37827283,-0.76503575,2.9792259
-0.34343585,0.44744614,3.7045562
-0.47054783,-0.067611836,5.7089796
-0.02160469,-0.5655991,5.1327944
-0.6461688,-0.41682953,4.828308
0.87151456,0.429888,1.3148998
0.08300496,1.4077724,4.7686496
-0.93749934,-1.0381866,1.0891466
0.13640712,-0.4215608,4.213144
0.11597121,0.4526478,4.016532
0.7682538,0.51462793,1.342076
0.41231474,-0.4598727,3.848627
-0.21550824,-1.0402725,1.9721671
-0.0018420827,-1.14519,5.286346
0.4307574,-0.48463255,0.71387786
0.0751619,0.9045852,2.4004598
-0.38136557,-0.2599421,2.3722913
-1.077474,-1.0040208,3.931858
0.09315178,-0.4560399,0.7074318
0.53508717,1.3214158,1.080624
-0.4512661,0.04749558,5.0665045
-0.21600053,1.484285,1.6910278
-1.0488123,-0.15575124,0.7689004
-1.2270293,-0.038225085,3.63825
-0.88907003,0.38765746,3.513582
-0.22669567,-0.570946,2.8581595
-0.24895577,-0.49250233,0.65183514
-1.2355818,0.7220355,2.6250591
0.12246042,-0.48278314,2.2814264
0.4467146,0.5854834,2.2134755
0.8390511,-1.2051913,2.1367803
-0.21132861,1.1557269,5.467596
-0.011197872,0.40683803,4.239992
-0.010019517,0.6066643,6.1538763
0.822971,0.023763448,1.1164924
0.8580453,0.014952808,4.376324
0.82771534,-0.93272173,2.5680525
-0.8741944,0.1872718,3.8959439
0.37634677,-0.3720021,1.0634749
-1.0285568,-0.49594307,1.0449417
0.47655305,1.1143357,4.788349
0.9136951,-1.1816078,5.2542305
-0.2306172,0.91074234,5.8722773
-1.360617,-0.10669519,0.37968946
0.71965784,0.49470994,4.569791
0.27558735,-0.46941108,2.37507
0.9827271,0.11479833,4.101701
-0.13166298,0.7936587,2.784103
0.82478344,-1.0065122,5.647561
0.60600203,-1.435896,4.9157877
0.6242969,-1.3410995,1.8587376
0.5841222,0.28069797,1.9050391
0.12980193,0.99247104,5.3994403
0.015942844,-0.9003057,2.7260535
-0.2436967,-0.43582186,2.7820764
-0.36107728,-1.0751544,5.2612057
-0.20601168,-1.2064887,5.001016
0.40096712,-0.6702605,6.2477345
-0.6568682,0.056593075,4.806286
1.3913647,-0.106427,2.8806603
0.7930311,0.16516972,4.396493
-1.0788094,-0.061326835,0.85630023
0.45960635,0.40621918,2.2085156
-0.12388565,0.40015882,4.332367
0.9910259,-0.056470364,0.9060681
-0.4489007,0.1936592,2.2286637
-1.1386023,-0.88353324,0.6671075
0.9116462,0.6526439,4.370416
0.88594913,-1.0863118,2.2314029
-1.1030447,0.18718418,3.7873242
-0.44219851,-0.99420387,1.6718874
0.688483,0.056381166,4.4774337
0.5459084,-0.24942324,4.496302
0.5656495,-0.68665254,3.1883354
0.15481889,0.39073482,0.32673305
0.36274037,0.4090503,2.4769282
-0.47033566,-0.09837558,6.186098
-1.0989262,0.7274932,6.01502
0.0666077,0.771802,2.6527836
-0.451711,-0.11905321,6.12327
-0.11578022,-0.372919,4.2643847
0.56970936,-1.1345352,5.6233597
0.22936974,1.358787,1.4461368
-0.9613025,-0.25570175,4.513225
0.9306731,0.9881454,1.0112791
1.2115474,0.41472623,3.8270848
0.6625239,-0.6061103,3.5361063
-0.53713423,0.7178183,0.18947023
-1.4464306,-0.031832967,0.2559662
-0.8463321,0.20795669,0.7658688
0.7311215,-0.11229441,0.9962707
-0.16060339,-0.5067614,4.706412
-0.54527503,0.16980998,4.5665326
1.4105719,-0.58228874,5.7456665
1.1930723,-0.90581083,2.5977826
-1.1714638,-0.50852454,3.9594347
0.16333888,0.41638106,0.10198201
-0.6332322,0.68124974,0.11936401
-0.47351566,0.20599969,2.570277
0.078072816,0.39777663,4.460387
-0.8432828,-0.5313353,4.60222
1.306165,0.5152294,0.567325
-0.15323229,-1.3656797,1.7188282
-0.20897703,-0.52434385,0.8967084
0.48736167,0.3967696,4.0701604
-0.4882271,0.52984786,0.38417083
-1.2083453,0.21311918,3.2988691
0.80115676,-0.044790637,1.2498423
-1.2102425,-0.089291155,0.7304456
-1.0849986,0.38794324,0.14979945
0.37774077,-0.09545941,5.2243404
-0.22110587,-1.2156715,5.002039
0.28335777,0.38907114,4.386698
0.029796211,0.4569061,1.7011487
-1.3843527,-0.4367349,0.33785254
1.0469824,-0.08430795,0.6456247
0.029316649,0.48049927,0.69225866
-1.4886703,0.19218557,6.167082
1.4082512,-0.33976996,3.1015444
-0.08955317,0.5006402,0.9471942
0.43747786,0.18236431,2.2452233
-0.614462,-0.071270175,4.787791
0.23045838,-0.72602934,3.3024232
1.285044,-0.7064041,5.876451
-1.4364513,0.10533819,3.1300085
0.6672453,-1.273255,5.437813
-1.1700704,0.58492255,6.165473
-1.0744371,-0.46931472,4.0902343
0.45909166,-1.3958435,5.1708727
-0.36631584,0.3293499,4.5770135
1.1926641,-0.9403832,2.3312688
-0.29251558,-0.36221185,0.4872962
0.6902773,0.71655416,4.659283
0.8058397,0.039972764,4.334241
0.18081908,-1.1716604,2.4135237
0.30623978,-0.22816429,1.8302833
0.12093029,0.5648469,3.0911534
0.32513395,-1.1802593,2.251268
-0.6410124,1.0367975,2.6164422
0.70158464,-0.6142488,0.23389988
-0.13131186,-0.4179025,0.8006159
-1.3474718,0.5767117,5.877869
-1.2386466,0.42281067,3.1373832
-0.5321312,0.23430794,4.2221394
0.2352503,0.27671108,3.6941097
-1.117657,-0.49162295,0.9251339
0.121278465,0.5277034,4.3054447
0.24260226,-1.2827075,5.0836105
-0.1586465,-0.40995502,1.0205096
0.41832718,1.2251434,1.4728051
-0.20748582,-0.2648795,3.781095
0.013718385,-1.0583009,2.379253
0.48193282,-1.3372722,2.1116333
-1.3887506,0.36656106,2.7439218
-0.48641992,0.1135948,2.263055
0.12378025,-0.3577058,1.1329924
1.0627346,0.4929507,1.025274
-1.2380307,0.7697127,5.6759105
-0.34386024,-0.2877295,3.2488055
0.49212736,-0.14559531,5.0887423
-0.73452944,-0.4024769,1.4569646
-0.9647388,-1.2264484,0.9738943
-0.8174053,-0.51934034,4.4625096
-1.1482583,-1.0254,3.856749
-0.5562197,-1.2854781,1.1024487
-0.026347246,0.48216465,0.8037075
1.0766064,0.907526,3.8795657
0.75488305,-0.87598854,6.097109
-0.32491207,0.18452036,2.4449456
-0.33771813,-0.40674928,2.4979832
-0.78243667,0.9724522,2.6031895
-1.066297,-1.0836507,0.669289
-0.60447294,-0.011658072,0.24145667
0.06303628,-0.8298591,2.882484
0.911131,-1.1677694,5.335013
-0.3269505,0.27165166,5.19905
-0.6777933,1.3701631,2.0069494
0.55148935,-1.47093,1.9049335
-0.74908245,0.4359018,3.6450233
0.17716102,-1.1945157,5.319611
-1.3051472,0.6755984,2.6794312
0.11121044,-1.2849997,5.1141915
-0.8495065,0.05417808,4.25326
0.36701292,1.0824246,1.8580174
0.2741481,1.0520214,2.2077882
0.69775915,0.71415764,4.728815
0.7716347,-0.5078786,0.2807507
0.40810528,0.30794498,3.8174076
-0.46163037,0.84008396,6.025955
-0.6196202,-0.03886575,4.620779
1.327461,-0.013476338,0.35019478
0.47187334,-0.65263224,3.3225036
-0.78334224,-0.01724417,4.295287
-0.59319067,-0.66909075,1.9426489
1.0945662,0.8256142,4.057604
0.5985397,-0.734524,0.15322806
0.6478453,0.08348966,1.7865057
-0.57299215,-0.7579635,4.869302
-0.20314115,1.4111967,2.012944
1.2602943,0.4080581,3.6124334
-1.5064412,-0.37325615,3.354228
0.81046945,1.0011408,1.1588476
0.43907776,0.214678,0.9581216
-0.5552705,-0.15044427,2.2404516
-0.4827404,0.14244133,1.5190421
1.3084733,-0.5081239,5.913082
0.03775886,1.2751054,2.0609152
0.03573139,0.4585562,3.177187
-0.041817985,-0.981356,2.4262872
0.8946286,0.12691142,4.358315
-1.0599675,0.72515494,5.9765186
-1.2162206,0.21063685,3.507755
0.48507223,-0.086745195,5.385207
0.5222685,1.2771748,4.496319
-0.36642134,-0.024667684,3.0399091
-0.46742982,0.18238431,5.8868823
-1.0865126,-0.8970005,0.8878618
0.10294348,0.5559192,0.39373836
-0.1789221,-0.4212511,1.0432291
1.1771237,0.20898144,3.7759132
1.4584962,-0.27570334,6.0282207
-0.5577085,0.1996436,3.2994883
-1.0261443,-0.61235505,4.3380065
0.65315914,1.3221949,4.1711946
-0.8042795,1.0465252,5.564783
-0.28897047,-0.3114582,0.806787
-0.23083837,-0.62362355,2.634956
-0.82528687,0.69368935,0.047102872
0.9385054,-0.9821186,6.0807557
0.16361521,-0.54429823,3.7785978
0.8344617,1.1904869,4.194755
0.2280599,-0.42525312,1.4702435
-0.4690681,-1.0301092,4.9759064
-0.34701848,0.0670714,2.6835973
-1.2610836,0.8984851,5.5748954
-0.10298448,-1.0127496,5.235305
0.08897216,-0.3922599,4.796675
0.19242668,0.3686894,0.40664724
0.35736388,-1.4190727,4.984962
-0.12622999,0.5434637,5.398676
0.8002878,-0.31286556,3.9335227
-1.2641654,-0.5979447,0.53344893
-0.04080675,-0.52579534,5.1326003
0.46416086,-0.2795216,1.6452461
-0.3941241,-0.26495922,3.4598706
-0.2734901,-0.49514684,4.506197
0.42697203,1.2281485,1.5407808
0.6316326,0.07317897,4.553537
-0.49761236,-1.1505468,1.7108381
-0.7628747,1.0070716,2.6966124
0.89280885,-0.8737355,2.9144497
-0.90418005,0.92453134,2.8369415
0.9355865,0.9115198,4.3232417
-0.19778061,-0.87749225,2.3613887
-0.38895655,0.30201635,4.436596
-0.76543343,0.12833233,4.1802545
0.38411283,-0.573316,0.24921046
0.39619297,0.3461812,5.7526965
-0.022965642,0.6017803,3.2876277
1.1321527,-0.8864303,2.4151125
-0.3043373,-0.39309672,3.811002
0.3582233,0.8108868,5.1154647
0.9676709,1.0222325,4.1603312
-0.41254705,-0.25672403,3.0726943
-1.4983498,0.28265768,2.7535648
1.4286008,0.05944346,3.2484264
-1.2112476,-0.7825282,0.5468443
-0.47023115,0.28674915,2.9424314
-1.2232298,0.6131897,6.0630393
0.22991672,-1.0304017,2.4400468
-0.013219424,-1.4648848,1.6249093
-0.406898,0.79435605,6.236841
-0.45923808,-0.936418,5.1349077
0.12982665,1.2892791,1.5905981
-0.56587535,-0.055930763,5.247392
0.5971389,0.043057185,4.982124
1.4395725,-0.41273478,5.818942
0.11221621,1.4283322,1.5161179
-1.1678528,-0.95058024,0.882427
0.47045243,-0.023640687,2.0246382
0.4017216,0.3037832,4.1257944
0.91212857,-1.0370516,5.789489
-0.33231977,0.37610626,4.786771
0.040311355,-0.47193405,4.311317
0.68528736,0.7562613,4.734313
0.19959559,-0.41465676,2.4483535
-0.6712136,0.28311035,3.9281096
-0.44552174,0.3967949,1.0606976
-0.5026118,-0.097079255,5.0555935
1.1079643,0.5293458,3.9924824
-0.37968796,-0.30041087,3.5967584
-0.39411965,-1.3079556,4.51577
-0.59372705,-0.5644252,1.7561276
-0.84827965,0.878032,2.8923168
0.58566284,0.2739601,4.9287477
0.23850526,0.6348129,5.7702155
0.1076055,-1.4119493,5.0512867
0.8786661,-0.360654,3.6070485
0.46686593,-0.094133586,5.97885
-0.8811354,-0.41290346,4.598466
1.3290296,0.4061182,0.4960664
0.6241386,0.9528015,4.66385
-0.14501867,-1.2068211,4.9012513
0.5093849,-0.50574476,0.72438276
0.8239171,-1.1394365,2.6049654
-0.1554246,-0.63207555,3.1295168
0.35050473,-0.21114445,5.443302
-0.63685787,-0.18949282,4.9736757
1.1074941,0.89511245,0.79312277
0.36370963,1.2712387,1.6093489
-0.10601475,-0.5104444,0.26859382
0.46567887,1.252338,1.553117
-0.5449074,0.017776525,0.31373054
-0.58665836,-0.35093236,1.7366277
0.86031705,-1.1389445,5.5071692
-1.2342638,-0.8011536,3.618323
0.42460218,0.20226967,1.0273848
1.2037921,-0.89539033,5.606932
-0.61470646,-1.3218949,4.355844
-0.0747209,0.8700289,5.6952806
0.5235696,-0.1328027,1.3956544
-0.051456414,-0.5992328,1.6894529
1.3831921,-0.5530008,5.86516
0.3887505,-0.026518455,2.3820794
0.32613897,0.31272575,6.142258
0.43121418,0.12869292,0.58303857
0.43729636,0.674328,5.147066
1.295456,-0.34185538,2.992304
0.04385452,0.5245002,0.4122817
0.841262,-0.7099738,3.1461809
0.49354506,0.22948815,0.69392484
0.41710874,0.6886455,5.2453327
0.4417671,0.84562415,1.874753
-0.14510739,-1.3980933,1.6671994
0.5081488,0.87733716,2.017659
0.15435198,0.43669748,1.2820189
0.6865563,0.3852021,1.4598895
1.1793103,-0.6546282,6.126725
0.83263344,1.1623822,4.123836
0.49363872,-0.25255972,5.7690945
1.0687394,0.05553459,0.8738339
0.007939981,-0.38200668,4.595832
-0.89614624,0.19680892,3.7463965
-0.826253,1.2164294,5.193599
0.9205972,1.146009,0.9827802
-1.016663,-0.74728465,0.9678464
-0.41142052,1.1046818,2.4115138
-1.4140308,-0.5793816,0.38750318
0.4029027,-0.49240857,3.8329892
0.60578644,0.5415276,2.1175692
0.5017692,0.9812247,4.9727044
-0.2119216,-0.4508868,3.1026168
0.19990632,-0.7328284,3.0924997
0.8888099,-0.55373216,3.3061602
0.2707757,-0.35251725,1.3985587
0.2082721,-0.675415,0.25427717
-0.010833002,-0.67681384,0.018960543
-0.65813065,0.24544103,4.21422
0.60862774,0.4742628,1.8986406
1.2321752,-0.05840788,3.574818
-1.4761018,-0.011546885,6.187025
-0.03027366,1.4315166,4.7822113
-0.8423793,1.0770477,2.5212455
0.524569,-0.09712308,1.9794775
-0.14456116,-0.52104545,2.937737
0.3618972,-0.041901737,1.9957451
-0.24020159,0.761196,6.193599
0.24829698,-0.36122307,2.3997355
0.19307376,0.49979082,0.2317296
1.1471614,-0.63856304,5.991721
0.39475256,0.19734724,3.6236062
0.11067025,-0.5865067,3.8559413
0.8395244,0.7055699,1.3046043
-0.27366188,0.5429773,3.557506
0.26632404,0.93296564,2.167882
-0.25380117,-0.81088233,2.4824524
1.1519929,0.5827117,4.113356
-0.48600385,1.108802,5.679252
-0.677407,-1.4168785,4.258356
0.390043,1.3919016,4.43023
0.43277386,-0.13797164,2.4058504
1.1983423,0.6558232,0.4897316
-0.8199161,0.9099163,2.7370274
-0.0685445,0.75580335,2.9919236
1.2173473,0.4270218,0.65968966
-0.42500684,0.04947639,5.4352193
0.2988512,-0.37550846,2.5189989
0.24544773,-1.0260955,2.4972608
-1.1324458,-0.79464215,0.69181037
0.37434706,0.38941598,4.0599413
-0.8185142,-1.2442623,0.98908955
0.69111395,-0.9956441,5.836815
1.4777309,0.06653791,0.13015805
0.25536215,-0.30927384,4.453494
-0.40156385,0.10294457,5.2004743
1.3855613,-0.30995503,6.182334
0.79822767,-0.33113134,3.760106
0.27621135,-1.4815092,4.859157
-0.721239,0.482296,3.6376936
-0.12515803,-0.5129995,3.2220504
-1.3824747,0.051508196,0.118823215
0.12254931,0.55791193,4.454276
-1.1032938,-0.7907947,3.9257267
0.17558531,-1.44381,4.789565
0.2071685,0.84355915,2.5179257
-0.25698796,-0.37251458,1.0048062
0.79542357,0.15675172,1.4481622
-0.23196074,0.6809564,3.2510395
1.191688,-0.47485432,2.9678705
0.2961425,0.41189885,4.183045
1.1079689,0.4653969,4.035052
-0.00041644246,1.1732419,5.27598
-0.49031,-0.02502132,5.231202
0.10613463,0.6188153,2.6855729
-0.55709887,-0.86240256,1.8224633
0.5279324,-1.295476,5.251372
-0.12326231,0.55890715,3.660432
0.6567242,1.0700021,4.535788
1.2439555,-0.32856953,0.054506503
-0.39692217,-1.2234128,4.813538
0.17314476,-0.7132245,6.224517
-0.5278098,1.0367954,2.5780334
-0.33973554,0.3119345,5.1800475
0.27226952,-0.58693856,0.43198562
-0.36892858,0.39468792,1.7950766
0.12842523,-0.6276063,0.45423323
0.24650137,-0.5623693,3.639225
-0.04823148,-1.040845,2.2006679
-0.32304987,-0.38789907,4.2233768
-1.4310725,-0.0116604725,3.2136714
-0.9190653,-0.5802837,4.458213
0.9201468,1.0314065,3.9711232
-1.4558415,-0.6468689,3.5263226
0.90255755,0.3597726,1.2569194
0.48013654,-0.06895563,5.929316
1.323003,-0.20507334,6.217135
-0.52201563,0.38324466,0.8977462
-0.4011305,0.2883843,2.2148898
-0.97632843,-0.41045982,1.1978416
-0.57099295,-0.5548968,2.0451593
1.0137757,-0.34631863,3.4182324
0.98611075,-0.7413562,6.0533566
-0.45240572,0.25200307,5.368156
-0.07415001,-0.50077295,1.1923968
-0.57417685,0.12507577,3.086147
0.9304471,0.8327008,1.1036471
-1.4097599,-0.13088848,0.19646715
-0.8085031,0.20174088,0.74419004
1.206327,-0.25608286,3.3971326
0.24650533,-0.3130483,5.2349963
0.22101398,-0.4314514,1.8631972
1.0460045,-0.7866719,2.7180574
-0.1857153,-1.4042774,4.6164703
-0.31062934,0.38832438,2.2759984
-0.10852253,0.43774062,2.0332527
-0.027014961,0.91366434,2.5027058
-0.7968548,-0.8699224,1.3787327
-1.1930285,0.27631754,0.21384838
-0.54963726,0.5132206,3.557179
-1.1204176,0.5295783,0.03261919
0.9706704,-0.6002683,3.0236106
0.057449378,0.69389784,3.0179462
-0.5584074,-0.18218711,2.2132797
-0.29923812,0.46283826,0.54472387
0.42848825,0.15291257,3.1319275
-0.5314556,-0.15358464,2.2932837
1.3807743,-0.17606364,0.061082847
-0.5553501,0.28764442,4.1261873
0.9014533,-0.8696257,2.8533597
-0.44883716,-0.22156619,0.9697204
-0.6153528,0.41305426,3.8425999
0.8044899,-1.1417665,5.479621
0.7263535,0.82477623,1.5933679
0.69002813,0.39859244,5.009036
0.0185091,-0.44320118,4.2851863
0.10655856,-0.54794526,0.7020797
-0.5501783,0.20269582,0.1912394
1.269926,0.8259436,3.6330204
1.2179172,0.7899798,3.7441247
0.93051696,0.03682182,3.9991286
1.401579,0.48079732,0.3252058
-1.3345237,-0.530902,3.6770434
0.12132429,-0.57905483,0.5074297
-1.1052227,0.14054951,3.6991603
-0.09759748,-1.2623122,5.1658173
-0.76339614,1.3930421,5.157785
1.2762312,-0.7193441,5.8850007
-0.32843888,-0.74644005,5.482164
-0.48373237,-0.8540475,4.99182
0.091531284,1.4886125,4.6009974
0.91587985,-0.90961266,2.7158794
0.06687339,0.45897046,1.2816473
1.1061065,0.7119523,0.97943217
-0.4618766,0.25237334,4.4821415
1.3008213,-0.8517761,5.605371
1.3887211,-0.61779815,2.5969229
0.43575528,0.16960944,5.655265
1.4475968,-0.26700068,6.0860124
0.3282086,0.8290328,2.120724
-0.54171866,0.31594864,4.2273083
-0.22279824,-0.387706,0.41141996
0.7647026,0.9813657,1.3735386
-1.2707199,-0.4260354,3.7512865
0.31163484,0.44696578,5.734732
-0.4003738,-0.11744984,3.0568795
-0.66266054,0.4102231,4.0605874
1.162864,0.97448933,3.857369
-0.010898848,0.6582661,6.1083894
-0.52460927,0.13693856,1.5088394
-0.29458547,0.3781948,1.2675153
0.013020421,-0.70451343,2.8386588
-1.3631616,-0.16747637,0.389245
-0.79164565,-0.027488623,1.246046
0.6468656,0.6604301,1.6395012
-1.0010307,0.07012849,0.59710056
-0.38271394,-0.36701903,2.5077658
1.0893376,1.0010282,4.0625834
1.0449927,0.352627,0.8067237
1.330244,-0.27271307,3.271147
0.67329067,1.1037159,4.682472
0.52610594,0.012391601,0.44007874
-0.27950513,-0.58905613,5.6308365
-0.71714884,0.13862565,4.2170925
0.46890235,-0.58011514,3.5518563
1.497003,0.31605762,0.18046932
-0.47227576,0.27515978,4.37096
-0.24482055,0.40299582,0.8226759
0.8058727,0.51770157,4.5095124
1.2730793,0.45899388,0.47195488
-0.53686905,-0.17783637,5.1019444
-1.0575292,0.23847376,0.527301
-0.7530615,1.2211524,5.30013
-0.3082688,-1.1128526,1.922554
-0.76082087,0.21297452,0.98272294
0.21732242,1.4968607,1.412878
0.22433713,1.2217133,1.9345183
-1.0278801,0.21533448,0.46477485
-0.5145126,-0.45417,5.274036
0.4337697,-0.24842247,2.8918045
0.23499945,1.4028864,1.510042
-0.663511,-1.0175867,1.4894422
-1.5006518,0.49653953,2.7709844
0.59915066,-1.2511791,5.36541
-1.1977757,0.355337,3.130083
0.24899001,-0.87498134,2.8902507
1.2055484,-0.6521915,2.774404
-1.1868463,-0.19412416,3.8073719
0.72644037,-0.41136387,0.4965645
0.8812468,-1.2269266,5.338891
-1.2969974,0.998429,2.3923368
0.43129012,0.14817299,2.6390493
1.4961327,0.3106006,0.11308353
0.4124231,0.2365118,3.3429296
-1.3039925,0.064774685,0.1458469
-1.0707781,-0.2665532,0.94063246
